Page Name,User Name,Facebook Id,Likes at Posting,Followers at Posting,Created,Type,Likes,Comments,Shares,Love,Wow,Haha,Sad,Angry,Care,Video Share Status,Post Views,Total Views,Total Views For All Crossposts,Video Length,URL,Message,Link,Final Link,Image Text,Link Text,Description,Sponsor Id,Sponsor Name,Total Interactions,Total Interactions (weighted  —  Likes 1x Shares 1x Comments 1x Love 1x Wow 1x Haha 1x Sad 1x Angry 1x Care 1x ),Overperforming Score
Secretaría de Marina,SEMARMX,212150908889717,1658926,1678197,2020-10-10 07:51:52 CDT,Photo,3103,41,161,825,4,3,1,0,28,,0,0,0,N/A,https://www.facebook.com/SEMARMX/posts/3024837154287731,"Levantando el vuelo con la mejor actitud #ParaServirAMéxico, porque nuestro compromiso es contigo y con tu familia. #FelizSábado",https://www.facebook.com/SEMARMX/photos/a.397708360333970/3024774124294034/?type=3,,,,,,,"4,166","4,166",1.65
Secretaría de Marina,SEMARMX,212150908889717,1566401,1581027,2020-03-01 12:08:46 CST,Photo,2517,46,203,1376,6,5,2,0,0,,0,0,0,N/A,https://www.facebook.com/SEMARMX/posts/2459190077519111,"Con esta postal, los integrantes del Subgrupo de Control Canino del Estado Mayor General de la Armada de México se preparan #ParaServirAMéxico",https://www.facebook.com/SEMARMX/photos/a.397708360333970/2459185077519611/?type=3,,,,,,,"4,155","4,155",1.6
Secretaría de Marina,SEMARMX,212150908889717,1586001,1601379,2020-05-17 12:00:30 CDT,Photo,2612,44,180,1197,10,3,0,0,108,,0,0,0,N/A,https://www.facebook.com/SEMARMX/posts/2624556530982464,"¡Aeronaves de la Armada de México, siempre al servicio de la Patria! #SoyNaval y estoy #ParaServirAMéxico",https://www.facebook.com/SEMARMX/photos/a.397708360333970/2624553287649455/?type=3,,,,,,,"4,154","4,154",1.6
Secretaría de Marina,SEMARMX,212150908889717,1640774,1672857,2020-09-05 08:02:06 CDT,Photo,2702,38,195,1158,6,8,0,1,43,,0,0,0,N/A,https://www.facebook.com/SEMARMX/posts/2919359051502209,"A través del majestuoso UH-60 mejor conocido como #BlackHawk, llegamos hasta las zonas de difícil acceso, con el objetivo de brindar auxilio a la población civil. #ParaServirAMéxico",https://www.facebook.com/SEMARMX/photos/a.438666452904827/2919358974835550/?type=3,,#SOY NAVAL,,,,,"4,151","4,151",1.6
Secretaría de Marina,SEMARMX,212150908889717,1594642,1610212,2020-06-03 10:12:30 CDT,Photo,2123,50,259,1574,5,3,4,0,131,,0,0,0,N/A,https://www.facebook.com/SEMARMX/posts/2664432710328179,"Juventud mexicana que por amor a su Patria, portan con orgullo su uniforme naval.",https://www.facebook.com/SEMARMX/photos/a.397708360333970/2664431310328319/?type=3,,,,,,,"4,149","4,149",1.6
Secretaría de Marina,SEMARMX,212150908889717,1662891,1682631,2020-10-22 08:00:30 CDT,Photo,2403,70,255,1363,3,2,0,0,49,,0,0,0,N/A,https://www.facebook.com/SEMARMX/posts/3056454851125961,#PilotosAeronavales dispuestos a darlo todo #ParaServirAMéxico. #SoyNaval ¡Les deseamos #FelizJueves!,https://www.facebook.com/SEMARMX/photos/a.397708360333970/3056444811126965/?type=3,,#SOY NAVAL NAVAL,,,,,"4,145","4,145",1.6
Secretaría de Marina,SEMARMX,212150908889717,1607934,1638850,2020-07-24 19:02:05 CDT,Photo,2747,75,135,1103,8,4,1,1,57,,0,0,0,N/A,https://www.facebook.com/SEMARMX/posts/2797574600347322,"#Entérate La Asociación de Agregados Militares, Navales y Aéreos en México otorgó “La Medalla al Mérito” al Cap. de Frag. CG. EAO. Marco Antonio Medina Sanromán.",https://www.facebook.com/SEMARMX/photos/a.397708360333970/2797572223680893/?type=3,,,Photos from Secretaría de Marina's post,,,,"4,131","4,131",1.6
Secretaría de Marina,SEMARMX,212150908889717,1619356,1651014,2020-08-20 07:57:04 CDT,Photo,2488,34,223,1290,1,4,1,0,60,,0,0,0,N/A,https://www.facebook.com/SEMARMX/posts/2872040042900777,"Sin duda alguna, la razón más gratificante #ParaServirAMéxico es ver la inocencia reflejada en la mirada de nuestras niñas y niños mexicanos. #RecordarEsVivir #Botadura2016 #SoyNaval",https://www.facebook.com/SEMARMX/photos/a.397708360333970/2872037089567739/?type=3,,,,,,,"4,101","4,101",1.58
Secretaría de Marina,SEMARMX,212150908889717,1585151,1600470,2020-05-09 10:31:36 CDT,Photo,2292,58,297,1285,4,5,2,1,152,,0,0,0,N/A,https://www.facebook.com/SEMARMX/posts/2604528139651970,"Somos un solo equipo, porque estamos #ParaServirAMéxico",https://www.facebook.com/SEMARMX/photos/a.397708360333970/2604527866318664/?type=3,,,,,,,"4,096","4,096",1.58
Secretaría de Marina,SEMARMX,212150908889717,1583595,1598825,2020-05-01 10:05:47 CDT,Photo,1969,245,772,328,75,7,573,1,108,,0,0,0,N/A,https://www.facebook.com/SEMARMX/posts/2586824128089038,"#Entérate Debido a la contingencia del COVID-19 por la que estamos atravesando, la fecha del examen académico para el ingreso a la #UniversidadNaval, queda pospuesto hasta nuevo aviso. ‬ ‪Para mayor información consulta 👉🏻 https://bit.ly/2YmyyT6:=:https://www.gob.mx/universidadnaval/articulos/informacion-importante-de-las-convocatorias-as-y-at-2020?idiom=es‬‬",https://www.facebook.com/SEMARMX/photos/a.397708360333970/2586820531422731/?type=3,,,,,,,"4,078","4,078",1.58
Secretaría de Marina,SEMARMX,212150908889717,1613884,1645077,2020-08-08 07:55:01 CDT,Photo,2025,50,242,1667,2,2,2,0,72,,0,0,0,N/A,https://www.facebook.com/SEMARMX/posts/2838203246284457,"Con esta hermosa postal de la Heroica Escuela Naval Militar, les deseamos #FelizSábado.",https://www.facebook.com/SEMARMX/photos/a.397708360333970/2838203136284468/?type=3,,,,,,,"4,062","4,062",1.57
Secretaría de Marina,SEMARMX,212150908889717,1728545,1760304,2021-02-12 08:11:41 CST,Photo,2602,18,75,1326,0,0,0,0,39,,0,0,0,N/A,https://www.facebook.com/SEMARMX/posts/3344106289027481,#BinomiosCaninos destreza y agilidad al servicio de la Patria. #FelizViernes,https://www.facebook.com/SEMARMX/photos/a.438666452904827/3344106215694155/?type=3,,#SOY NAVAL,,,,,"4,060","4,060",1.74
Secretaría de Marina,SEMARMX,212150908889717,1668227,1688728,2020-11-15 13:19:31 CST,Photo,2512,29,222,1240,7,7,0,0,38,,0,0,0,N/A,https://www.facebook.com/SEMARMX/posts/3120621894709256,Un #InfanteDeMarina siempre está preparado para actuar en cualquier terreno #ParaServirAMéxico ¡Fibra!,https://www.facebook.com/SEMARMX/photos/a.397708360333970/3120620404709405/?type=3,,,,,,,"4,055","4,055",1.51
Secretaría de Marina,SEMARMX,212150908889717,1651957,1670586,2020-09-22 12:08:33 CDT,Photo,2836,20,213,927,3,1,0,0,42,,0,0,0,N/A,https://www.facebook.com/SEMARMX/posts/2970179786420135,"#Entérate A través de RN-4 y en apoyo a Secretaría de Bienestar, del 21 al 25 de septiembre se establecerá un puente aéreo para el traslado de personal de salud, despensas y material médico, en los municipios de Guaymas y Bavícora, Sonora. Conoce más en: https://bit.ly/2RR05Hz:=:https://www.gob.mx/cms/uploads/attachment/file/579120/MARINA_COMUNICADO_RN-4_210920.pdf",https://www.facebook.com/SEMARMX/photos/a.397708360333970/2970178153086965/?type=3,,AS0 #SOY NAVAL casa Quédate en 008 8,Photos from Secretaría de Marina's post,,,,"4,042","4,042",1.58
Secretaría de Marina,SEMARMX,212150908889717,1659304,1678657,2020-10-11 07:52:18 CDT,Photo,2465,43,202,1285,2,8,2,0,34,,0,0,0,N/A,https://www.facebook.com/SEMARMX/posts/3027730743998372,"La igualdad entre mujeres y hombres navales, es el equilibrio perfecto #ParaServirAMéxico. #FelizDomingo",https://www.facebook.com/SEMARMX/photos/a.397708360333970/3027726187332161/?type=3,,,,,,,"4,041","4,041",1.6
Secretaría de Marina,SEMARMX,212150908889717,1702407,1730120,2021-01-08 08:00:02 CST,Photo,2579,70,369,941,41,2,1,1,36,,0,0,0,N/A,https://www.facebook.com/SEMARMX/posts/3254730344631743,"#PorSiTeLoPerdiste El día de ayer, personal naval aseguró una embarcación tipo semisumergible, con cuatro tripulantes a bordo y en posesión de presunta carga ilícita, frente a la costa de Bahías de Huatulco, Oaxaca. Conoce más a detalle en: https://bit.ly/2LfW0wV:=:https://www.gob.mx/cms/uploads/attachment/file/604669/MARINA_COMUNICADO_NAVHUAT.pdf",https://www.facebook.com/SEMARMX/photos/a.397708360333970/3254715274633250/?type=3,https://www.facebook.com/login/?next=https%3A%2F%2Fwww.facebook.com%2FSEMARMX%2Fphotos%2Fa.397708360333970%2F3254715274633250%2F%3Ftype%3D3,,Photos from Secretaría de Marina's post,,,,"4,040","4,040",1.55
Secretaría de Marina,SEMARMX,212150908889717,1572641,1587520,2020-03-24 08:39:45 CST,Photo,2150,47,279,1541,12,4,2,0,0,,0,0,0,N/A,https://www.facebook.com/SEMARMX/posts/2506588112779307,El valor que posee cada #InfanteDeMarina es la fortaleza que los impulsa #ParaServirAMéxico,https://www.facebook.com/SEMARMX/photos/a.397708360333970/2506586812779437/?type=3,,,,,,,"4,035","4,035",1.56
Secretaría de Marina,SEMARMX,212150908889717,1602505,1632727,2020-07-04 14:55:15 CDT,Photo,2331,23,155,1415,1,5,0,0,99,,0,0,0,N/A,https://www.facebook.com/SEMARMX/posts/2744290605675722,"Con gallardía, Patriotismo y la mejor actitud siempre estoy listo #ParaServirAMéxico #SoyNaval",https://www.facebook.com/SEMARMX/photos/a.397708360333970/2744290375675745/?type=3,,,,,,,"4,029","4,029",1.56
Secretaría de Marina,SEMARMX,212150908889717,1568006,1582699,2020-03-08 10:32:57 CST,Photo,2238,45,360,1372,5,0,3,0,0,,0,0,0,N/A,https://www.facebook.com/SEMARMX/posts/2472947559476696,Mujer naval siempre al servicio de la Patria. #FelizDomingo,https://www.facebook.com/SEMARMX/photos/a.397708360333970/2472947019476750/?type=3,,,,,,,"4,023","4,023",1.55
Secretaría de Marina,SEMARMX,212150908889717,1688937,1713828,2020-12-04 16:44:23 CST,Photo,2726,61,203,983,3,2,0,0,41,,0,0,0,N/A,https://www.facebook.com/SEMARMX/posts/3170934653011313,"Con el compromiso hacia la mejora de la atención tanto del personal naval y sus derechohabientes, como de la población civil en caso de emergencia, el Almirante Secretario José Rafael Ojeda Durán, llevó a cabo la inauguración de las instalaciones de la Clínica Naval de Puerto Peñasco, Sonora. #ParaServirAMéxico",https://www.facebook.com/SEMARMX/photos/a.397708360333970/3170932949678150/?type=3,https://www.facebook.com/login/?next=https%3A%2F%2Fwww.facebook.com%2Flogin%2F%3Fnext%3Dhttps%253A%252F%252Fwww.facebook.com%252Flogin%252F%253Fnext%253Dhttps%25253A%25252F%25252Fwww.facebook.com%25252Flogin%25252F%25253Fnext%25253Dhttps%2525253A%2525252F%2525252Fwww.facebook.com%2525252Flogin%2525252F%2525253Fnext%2525253Dhttps%252525253A%252525252F%252525252Fwww.facebook.com%252525252Flogin%252525252F%252525253Fnext%252525253Dhttps%25252525253A%25252525252F%25252525252Fwww.facebook.com%25252525252Flogin%25252525252F%25252525253Fnext%25252525253Dhttps%2525252525253A%2525252525252F%2525252525252Fwww.facebook.com%2525252525252Flogin%2525252525252F%2525252525253Fnext%2525252525253Dhttps%252525252525253A%252525252525252F%252525252525252Fwww.facebook.com%252525252525252Flogin%252525252525252F%252525252525253Fnext%252525252525253Dhttps%25252525252525253A%25252525252525252F%25252525252525252Fwww.facebook.com%25252525252525252Flogin%25252525252525252F%25252525252525253Fnext%25252525252525253Dhttps%2525252525252525253A%2525252525252525252F%2525252525252525252Fwww.facebook.com%2525252525252525252FSEMARMX%2525252525252525252Fphotos%2525252525252525252Fa.397708360333970%2525252525252525252F3170932949678150%2525252525252525252F%2525252525252525253Ftype%2525252525252525253D3,,Photos from Secretaría de Marina's post,,,,"4,019","4,019",1.52
Secretaría de Marina,SEMARMX,212150908889717,1618926,1650553,2020-08-19 12:55:07 CDT,Photo,2502,31,355,1050,12,2,2,5,59,,0,0,0,N/A,https://www.facebook.com/SEMARMX/posts/2869867079784740,"#UnDíaComoHoy pero de 1940 el entonces presidente de México Lázaro Cárdenas, promulga la Ley del Servicio Militar.",https://www.facebook.com/SEMARMX/photos/a.397708360333970/2869866429784805/?type=3,,,,,,,"4,018","4,018",1.55
Secretaría de Marina,SEMARMX,212150908889717,1590948,1606439,2020-05-27 13:08:25 CDT,Photo,2154,373,396,917,9,10,13,2,117,,0,0,0,N/A,https://www.facebook.com/SEMARMX/posts/2647886278649489,"#QueNoSeTePase ¿Tienes pasión por servir a México? Entonces forma parte de nuestras filas asignado a la Guardia Nacional, ingresa a: https://bit.ly/3e4LaCK:=:https://www.gob.mx/semar/es/articulos/infanteria-de-marina-199961?idiom=es y conoce los requisitos o acude a tu mando más cercano para más información.",https://www.facebook.com/SEMARMX/photos/a.397708360333970/2647870301984420/?type=3,,,,,,,"3,991","3,991",1.54
Secretaría de Marina,SEMARMX,212150908889717,1717853,1747568,2021-01-26 08:04:30 CST,Photo,2668,40,178,1052,3,3,1,0,42,,0,0,0,N/A,https://www.facebook.com/SEMARMX/posts/3301526649952112,Las #AlasDeLaArmada trabajan día y noche para llegar a su destino y brindar la ayuda que requiera la población civil. #BuenosDías #FamiliaNaval,https://www.facebook.com/SEMARMX/photos/a.397708360333970/3301524886618955/?type=3,,,,,,,"3,987","3,987",1.56
Secretaría de Marina,SEMARMX,212150908889717,1586692,1602110,2020-05-21 08:05:59 CDT,Photo,2455,39,126,1260,3,5,2,0,88,,0,0,0,N/A,https://www.facebook.com/SEMARMX/posts/2633616623409788,"Iniciando el día con entusiasmo y un buen entrenamiento, ya que nuestro deber es cuidar la soberanía nacional y al pueblo de México. #FelizJueves",https://www.facebook.com/SEMARMX/photos/a.397708360333970/2633583770079740/?type=3,,,,,,,"3,978","3,978",1.54
Secretaría de Marina,SEMARMX,212150908889717,1694549,1720934,2020-12-23 08:03:08 CST,Photo,2535,52,172,1168,6,1,0,0,40,,0,0,0,N/A,https://www.facebook.com/SEMARMX/posts/3216617121776399,"Con la mejor actitud y disposición #ParaServirAMéxico, les deseamos #FelizMiércoles en vísperas de #Navidad.",https://www.facebook.com/SEMARMX/photos/a.397708360333970/3216614478443330/?type=3,https://www.facebook.com/login/?next=https%3A%2F%2Fwww.facebook.com%2FSEMARMX%2Fphotos%2Fa.397708360333970%2F3216614478443330%2F%3Ftype%3D3,,,,,,"3,974","3,974",1.57
Secretaría de Marina,SEMARMX,212150908889717,1703831,1731786,2021-01-10 07:59:44 CST,Photo,2227,46,141,1503,0,2,0,0,38,,0,0,0,N/A,https://www.facebook.com/SEMARMX/posts/3259953714109406,"Con la mejor actitud #ParaServirAMéxico, nuestros #BinomiosCaninos les desean #FelizDomingo.",https://www.facebook.com/SEMARMX/photos/a.397708360333970/3259953514109426/?type=3,https://www.facebook.com/login/?next=https%3A%2F%2Fwww.facebook.com%2FSEMARMX%2Fphotos%2Fa.397708360333970%2F3259953514109426%2F%3Ftype%3D3,,,,,,"3,957","3,957",1.52
Secretaría de Marina,SEMARMX,212150908889717,1692932,1718971,2020-12-17 07:45:42 CST,Photo,2535,40,176,1148,12,5,0,0,33,,0,0,0,N/A,https://www.facebook.com/SEMARMX/posts/3202073579897420,"Con esta maniobra general de varada voluntaria, la tripulación del BAL 01 les desea un #FelizJueves #BuenosDías",https://www.facebook.com/SEMARMX/photos/a.397708360333970/3202073103230801/?type=3,https://www.facebook.com/login/?next=https%3A%2F%2Fwww.facebook.com%2FSEMARMX%2Fphotos%2Fa.397708360333970%2F3202073103230801%2F%3Ftype%3D3,,,,,,"3,949","3,949",1.52
Secretaría de Marina,SEMARMX,212150908889717,1581370,1596477,2020-04-20 07:57:53 CDT,Photo,2453,54,276,1155,1,2,2,0,1,,0,0,0,N/A,https://www.facebook.com/SEMARMX/posts/2562847413820043,"Te deseamos #FelizLunes con esta postal del #VeleroCuauhtémoc, forjador de marinos militares que dedicarán su vida #ParaServirAMéxico.",https://www.facebook.com/SEMARMX/photos/a.397708360333970/2562841910487260/?type=3,,,,,,,"3,944","3,944",1.52
Secretaría de Marina,SEMARMX,212150908889717,1600102,1630172,2020-06-26 07:40:36 CDT,Photo,2376,115,271,1033,2,4,4,0,94,,0,0,0,N/A,https://www.facebook.com/SEMARMX/posts/2722430821195034,Desde primera hora zarpamos para llevar a cabo nuestras actividades. La tripulación del BAL-01 les desea un #FelizViernes y mucho éxito. #NavegandoAndo #ParaServirAMéxico,https://www.facebook.com/SEMARMX/photos/a.397708360333970/2722428184528631/?type=3,,,,,,,"3,899","3,899",1.51
Secretaría de Marina,SEMARMX,212150908889717,1639104,1671127,2020-09-03 08:00:16 CDT,Photo,2418,40,141,1243,0,0,0,0,51,,0,0,0,N/A,https://www.facebook.com/SEMARMX/posts/2913419552096159,Listos para marcar la cadencia e iniciar la marcha #ParaServirAMéxico; les deseamos #FelizJueves.,https://www.facebook.com/SEMARMX/photos/a.397708360333970/2913384912099623/?type=3,,MG #SOY NAVAL,,,,,"3,893","3,893",1.5
Secretaría de Marina,SEMARMX,212150908889717,1690565,1716038,2020-12-09 08:00:41 CST,Photo,2760,60,207,812,6,7,1,0,29,,0,0,0,N/A,https://www.facebook.com/SEMARMX/posts/3182356285202483,"Solo con la práctica, se logran los objetivos establecidos para la seguridad y salvaguarda de la vida humana en la mar. #SomosNavales y estamos #ParaServirAMéxico #BuenosDías",https://www.facebook.com/SEMARMX/photos/a.397708360333970/3182353671869411/?type=3,,#SOY NAVAL,,,,,"3,882","3,882",1.5
Secretaría de Marina,SEMARMX,212150908889717,1725098,1755779,2021-02-05 10:12:55 CST,Photo,2205,94,232,1292,3,5,0,1,42,,0,0,0,N/A,https://www.facebook.com/SEMARMX/posts/3327002730737837,"Hacemos una extensa felicitación al personal de Almirantes, Capitanes y Oficiales por su desempeño durante la trayectoria de su carrera militar, y con ello, hacerse acreedores a la Condecoración #LegiónDeHonor. ¡Enhorabuena!",https://www.facebook.com/SEMARMX/photos/a.397708360333970/3327001817404595/?type=3,,,Photos from Secretaría de Marina's post,,,,"3,874","3,874",1.55
Secretaría de Marina,SEMARMX,212150908889717,1618926,1650553,2020-08-19 19:35:31 CDT,Photo,2041,39,260,1460,1,3,4,0,49,,0,0,0,N/A,https://www.facebook.com/SEMARMX/posts/2870634859707962,Con la majestuosidad del Embajador y Caballero de los mares te deseamos… #BuenasNoches,https://www.facebook.com/SEMARMX/photos/a.397708360333970/2870610259710422/?type=3,,,,,,,"3,857","3,857",1.49
Secretaría de Marina,SEMARMX,212150908889717,1687552,1712149,2020-11-28 10:00:31 CST,Photo,2470,48,196,1080,0,1,1,1,59,,0,0,0,N/A,https://www.facebook.com/SEMARMX/posts/3154365058001606,"Para el personal Naval que integra #PlanMarina, la mayor satisfacción al mantener su apoyo en el estado de #Tabasco, es el bienestar del pueblo mexicano. #SoyNaval",https://www.facebook.com/SEMARMX/photos/a.397708360333970/3154363851335060/?type=3,https://www.facebook.com/login/?next=https%3A%2F%2Fwww.facebook.com%2Flogin%2F%3Fnext%3Dhttps%253A%252F%252Fwww.facebook.com%252Flogin%252F%253Fnext%253Dhttps%25253A%25252F%25252Fwww.facebook.com%25252Flogin%25252F%25253Fnext%25253Dhttps%2525253A%2525252F%2525252Fwww.facebook.com%2525252Flogin%2525252F%2525253Fnext%2525253Dhttps%252525253A%252525252F%252525252Fwww.facebook.com%252525252Flogin%252525252F%252525253Fnext%252525253Dhttps%25252525253A%25252525252F%25252525252Fwww.facebook.com%25252525252Flogin%25252525252F%25252525253Fnext%25252525253Dhttps%2525252525253A%2525252525252F%2525252525252Fwww.facebook.com%2525252525252Flogin%2525252525252F%2525252525253Fnext%2525252525253Dhttps%252525252525253A%252525252525252F%252525252525252Fwww.facebook.com%252525252525252Flogin%252525252525252F%252525252525253Fnext%252525252525253Dhttps%25252525252525253A%25252525252525252F%25252525252525252Fwww.facebook.com%25252525252525252Flogin%25252525252525252F%25252525252525253Fnext%25252525252525253Dhttps%2525252525252525253A%2525252525252525252F%2525252525252525252Fwww.facebook.com%2525252525252525252FSEMARMX%2525252525252525252Fphotos%2525252525252525252Fa.397708360333970%2525252525252525252F3154363851335060%2525252525252525252F%2525252525252525253Ftype%2525252525252525253D3,,Photos from Secretaría de Marina's post,,,,"3,856","3,856",1.47
Secretaría de Marina,SEMARMX,212150908889717,1662762,1682463,2020-10-21 07:55:57 CDT,Photo,2243,79,139,1343,2,2,1,0,42,,0,0,0,N/A,https://www.facebook.com/SEMARMX/posts/3053821918055921,Con Honor y Lealtad estoy listo #ParaServirAMéxico en todo momento. #BuenosDías,https://www.facebook.com/SEMARMX/photos/a.397708360333970/3053697974734982/?type=3,,,,,,,"3,851","3,851",1.49
Secretaría de Marina,SEMARMX,212150908889717,1706365,1734572,2021-01-13 10:30:13 CST,Photo,1988,46,258,1509,1,3,0,0,41,,0,0,0,N/A,https://www.facebook.com/SEMARMX/posts/3268239353280842,"Gallardía, disciplina y honor forjaron mi camino #ParaServirAMéxico. #CEFCAM",https://www.facebook.com/SEMARMX/photos/a.397708360333970/3268235659947878/?type=3,https://www.facebook.com/login/?next=https%3A%2F%2Fwww.facebook.com%2FSEMARMX%2Fphotos%2Fa.397708360333970%2F3268235659947878%2F%3Ftype%3D3,,,,,,"3,846","3,846",1.48
Secretaría de Marina,SEMARMX,212150908889717,1575745,1590661,2020-03-30 08:10:55 CST,Photo,2428,29,187,1190,4,6,2,0,0,,0,0,0,N/A,https://www.facebook.com/SEMARMX/posts/2519002751537843,"En cada marino militar impera el valor del Patriotismo, por eso hoy más que nunca estamos listos #ParaServirAMéxico",https://www.facebook.com/SEMARMX/photos/a.397708360333970/2518925094878942/?type=3,,,,,,,"3,846","3,846",1.49
Secretaría de Marina,SEMARMX,212150908889717,1692021,1717866,2020-12-14 13:00:08 CST,Photo,2111,38,156,1481,2,1,3,0,47,,0,0,0,N/A,https://www.facebook.com/SEMARMX/posts/3195255970579181,"Portamos el uniforme con orgullo, pues nos identifica como #MujeresNavales que estamos #ParaServirAMéxico.",https://www.facebook.com/SEMARMX/photos/a.397708360333970/3195247133913398/?type=3,https://www.facebook.com/login/?next=https%3A%2F%2Fwww.facebook.com%2FSEMARMX%2Fphotos%2Fa.397708360333970%2F3195247133913398%2F%3Ftype%3D3,,,,,,"3,839","3,839",1.52
Secretaría de Marina,SEMARMX,212150908889717,1699959,1727370,2021-01-05 12:52:09 CST,Photo,2688,18,173,893,4,5,0,1,35,,0,0,0,N/A,https://www.facebook.com/SEMARMX/posts/3247910955313682,"Helicóptero UH-60, unidad aérea que brinda seguridad y auxilio a la población civil. #ÁguilasDeLaArmada fortaleza #ParaServirAMéxico",https://www.facebook.com/SEMARMX/photos/a.397708360333970/3247899995314778/?type=3,https://www.facebook.com/login/?next=https%3A%2F%2Fwww.facebook.com%2FSEMARMX%2Fphotos%2Fa.397708360333970%2F3247899995314778%2F%3Ftype%3D3,,,,,,"3,817","3,817",1.47
Secretaría de Marina,SEMARMX,212150908889717,1586219,1601606,2020-05-19 10:29:41 CDT,Photo,2155,37,200,1300,6,2,1,0,97,,0,0,0,N/A,https://www.facebook.com/SEMARMX/posts/2629337350504382,"Las prácticas de tiro son fundamentales en nuestra formación, pues como marinos mexicanos siempre estaremos listos #ParaServirAMéxico",https://www.facebook.com/SEMARMX/photos/a.397708360333970/2629336887171095/?type=3,,,,,,,"3,798","3,798",1.47
Secretaría de Marina,SEMARMX,212150908889717,1693385,1719561,2020-12-19 09:58:40 CST,Photo,2156,35,302,1251,3,5,1,0,44,,0,0,0,N/A,https://www.facebook.com/SEMARMX/posts/3207297649375013,"“No me desenvaines sin motivo ni razón y no me envaines sin haberme usado con Honor"". #SableDeMando #ParaServirAMéxico",https://www.facebook.com/SEMARMX/photos/a.397708360333970/3207297249375053/?type=3,https://www.facebook.com/login/?next=https%3A%2F%2Fwww.facebook.com%2FSEMARMX%2Fphotos%2Fa.397708360333970%2F3207297249375053%2F%3Ftype%3D3,#SOY NAVA,,,,,"3,797","3,797",1.48
Secretaría de Marina,SEMARMX,212150908889717,1602788,1633070,2020-07-05 15:17:32 CDT,Photo,2173,182,204,1112,4,46,0,1,74,,0,0,0,N/A,https://www.facebook.com/SEMARMX/posts/2746937488744367,Surcando mares y costas para preservar la #PazYSeguridad en favor de nuestros conciudadanos. #SoyNaval y mi orgullo es ser #Marino,https://www.facebook.com/SEMARMX/photos/a.397708360333970/2746908655413917/?type=3,,,,,,,"3,796","3,796",1.47
Secretaría de Marina,SEMARMX,212150908889717,1573796,1588681,2020-03-26 08:13:10 CST,Photo,2092,136,321,1236,5,4,0,0,0,,0,0,0,N/A,https://www.facebook.com/SEMARMX/posts/2510717202366398,"Mujeres navales que trabajan con convicción, anteponiendo sus intereses personales #ParaServirAMéxico #FelizJueves",https://www.facebook.com/SEMARMX/photos/a.397708360333970/2510710899033695/?type=3,,,,,,,"3,794","3,794",1.47
Secretaría de Marina,SEMARMX,212150908889717,1583312,1598526,2020-04-30 12:40:25 CDT,Photo,1897,36,279,1373,5,9,1,0,162,,0,0,0,N/A,https://www.facebook.com/SEMARMX/posts/2584844834953634,"Firmeza y convicción, cualidades que tienen los marinos mexicanos ante cualquier adversidad. #ParaServirAMéxico",https://www.facebook.com/SEMARMX/photos/a.397708360333970/2584844561620328/?type=3,,,,,,,"3,762","3,762",1.45
Secretaría de Marina,SEMARMX,212150908889717,1697405,1724416,2021-01-01 16:23:28 CST,Photo,1880,33,223,1564,2,6,0,0,45,,0,0,0,N/A,https://www.facebook.com/SEMARMX/posts/3238791089559002,Su entrega y valentía inspira a la #MujerMexicana para luchar por una Nación de inclusión. Somos #MujeresNavales y estamos hechas #ParaServirAMéxico,https://www.facebook.com/SEMARMX/photos/a.397708360333970/3238786032892841/?type=3,https://www.facebook.com/login/?next=https%3A%2F%2Fwww.facebook.com%2FSEMARMX%2Fphotos%2Fa.397708360333970%2F3238786032892841%2F%3Ftype%3D3,,,,,,"3,753","3,753",1.46
Secretaría de Marina,SEMARMX,212150908889717,1637778,1669771,2020-09-02 16:01:52 CDT,Photo,2388,23,184,1095,2,3,1,1,44,,0,0,0,N/A,https://www.facebook.com/SEMARMX/posts/2911476245623823,El mantenimiento de nuestras unidades de superficie es el reflejo de los buenos resultados de operatividad en la mar. #ParaServirAMéxico,https://www.facebook.com/SEMARMX/photos/a.397708360333970/2911458918958889/?type=3,,#SOY NAVA,,,,,"3,741","3,741",1.44
Secretaría de Marina,SEMARMX,212150908889717,1661346,1680910,2020-10-16 19:15:12 CDT,Photo,2539,65,196,889,3,10,1,0,33,,0,0,0,N/A,https://www.facebook.com/SEMARMX/posts/3042574005847379,"Con esta postal refrendamos nuestro compromiso #ParaServirAMéxico, y les deseamos… ¡Excelente fin de semana!",https://www.facebook.com/SEMARMX/photos/a.397708360333970/3042573192514127/?type=3,,,,,,,"3,736","3,736",1.5
Secretaría de Marina,SEMARMX,212150908889717,1719211,1749154,2021-01-28 08:03:34 CST,Photo,2061,47,181,1395,0,1,0,0,44,,0,0,0,N/A,https://www.facebook.com/SEMARMX/posts/3306739929430784,"La agilidad y audacia que desarrolla un #InfanteDeMarina, permiten lograr misiones exitosas #ParaServirAMéxico #FelizJueves",https://www.facebook.com/SEMARMX/photos/a.397708360333970/3306739129430864/?type=3,,#SOY NAVAL,,,,,"3,729","3,729",1.46
